1.924003	 1.651206	 5.091014	 1.237131
1.921499	 1.654197	 5.090362	 1.239799
1.918991	 1.657183	 5.089709	 1.242465
1.916478	 1.660165	 5.089055	 1.245132
1.913960	 1.663144	 5.088399	 1.247798
1.911438	 1.666118	 5.087741	 1.250464
1.908912	 1.669088	 5.087083	 1.253129
1.906381	 1.672054	 5.086423	 1.255795
1.903845	 1.675016	 5.085761	 1.258459
1.901306	 1.677974	 5.085098	 1.261124
1.898761	 1.680928	 5.084434	 1.263788
1.896213	 1.683877	 5.083768	 1.266452
1.893659	 1.686823	 5.083101	 1.269115
1.891102	 1.689765	 5.082433	 1.271778
1.888540	 1.692702	 5.081763	 1.274441
1.885973	 1.695635	 5.081091	 1.277103
1.883402	 1.698565	 5.080419	 1.279765
1.880827	 1.701490	 5.079745	 1.282427
1.878247	 1.704411	 5.079069	 1.285088
1.875663	 1.707327	 5.078392	 1.287749
1.873075	 1.710240	 5.077714	 1.290410
1.870482	 1.713149	 5.077034	 1.293070
1.867885	 1.716053	 5.076353	 1.295730
1.865283	 1.718953	 5.075671	 1.298390
1.862677	 1.721849	 5.074987	 1.301049
1.860067	 1.724741	 5.074302	 1.303708
1.857452	 1.727628	 5.073615	 1.306366
1.854833	 1.730512	 5.072927	 1.309025
1.852210	 1.733391	 5.072238	 1.311682
1.849582	 1.736266	 5.071547	 1.314340
1.846950	 1.739137	 5.070854	 1.316997
1.844314	 1.742003	 5.070161	 1.319653
1.841673	 1.744866	 5.069466	 1.322310
1.839028	 1.747724	 5.068769	 1.324966
1.836379	 1.750578	 5.068071	 1.327621
1.833726	 1.753427	 5.067372	 1.330277
1.831068	 1.756272	 5.066672	 1.332932
1.828406	 1.759113	 5.065970	 1.335586
1.825739	 1.761950	 5.065266	 1.338240
1.823069	 1.764783	 5.064561	 1.340894
1.820394	 1.767611	 5.063855	 1.343547
1.817715	 1.770435	 5.063148	 1.346200
1.815031	 1.773255	 5.062439	 1.348853
1.812344	 1.776070	 5.061728	 1.351505
1.809652	 1.778881	 5.061016	 1.354157
1.806956	 1.781688	 5.060303	 1.356809
1.804256	 1.784490	 5.059589	 1.359460
1.801551	 1.787288	 5.058873	 1.362111
1.798842	 1.790082	 5.058155	 1.364761
1.796129	 1.792871	 5.057437	 1.367411
1.793412	 1.795656	 5.056717	 1.370061
1.790691	 1.798437	 5.055995	 1.372710
1.787966	 1.801213	 5.055272	 1.375359
1.785236	 1.803985	 5.054548	 1.378008
1.782502	 1.806753	 5.053822	 1.380656
1.779764	 1.809516	 5.053095	 1.383304
1.777022	 1.812275	 5.052367	 1.385951
1.774276	 1.815029	 5.051637	 1.388598
1.771525	 1.817779	 5.050905	 1.391245
1.768771	 1.820525	 5.050173	 1.393891
1.766012	 1.823266	 5.049439	 1.396537
1.763249	 1.826003	 5.048703	 1.399183
1.760482	 1.828735	 5.047966	 1.401828
1.757711	 1.831463	 5.047228	 1.404473
1.754936	 1.834186	 5.046489	 1.407117
1.752157	 1.836905	 5.045748	 1.409761
1.749374	 1.839620	 5.045005	 1.412405
1.746586	 1.842330	 5.044262	 1.415048
